label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,I cut back on red meat,"I eat beef, lamb, pork weekly",negative,explicit,60,2,-1,0.0364385046185242,0.3073991953686132,0.0364385046185242,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,I cut back on red meat,I eat fish and chicken,positive,explicit,85,2,3,0.0364385046185242,1.0,0.0364385046185242,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,I care about animal rights,I eat fish and chicken,negative,implicit,35,5,3,0.9026768068261672,1.0,0.9026768068261672,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,I have health concerns about red meat,I eat fish and chicken,positive,implicit,55,2,3,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,I cut back on red meat,Many social contacts are vegetarian,positive,explicit,60,2,4,0.0364385046185242,0.1093554427500044,0.0364385046185242,0.1093554427500044
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,I cut back on red meat,Social contacts are concerned about animal rights,positive,implicit,40,2,5,0.0364385046185242,1.0,0.0364385046185242,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,I cut back on red meat,Social contacts are concerned about environment,positive,implicit,40,2,13,0.0364385046185242,1.0,0.0364385046185242,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,I cut back on red meat,Social contacts are concerned about health,positive,implicit,40,2,16,0.0364385046185242,1.0,0.0364385046185242,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,Many social contacts are vegetarian,Social contacts are concerned about animal rights,positive,explicit,70,4,5,0.1093554427500044,1.0,0.1093554427500044,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,Many social contacts are vegetarian,Social contacts are concerned about environment,positive,explicit,70,4,13,0.1093554427500044,1.0,0.1093554427500044,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,Many social contacts are vegetarian,Social contacts are concerned about health,positive,explicit,70,4,16,0.1093554427500044,1.0,0.1093554427500044,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,I am concerned about environmental impact,Social contacts are concerned about environment,positive,explicit,90,13,13,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,I have health concerns about red meat,Social contacts are concerned about health,positive,explicit,90,2,16,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,fabbe87caf2e1c00,2,I care about animal rights,Social contacts are concerned about animal rights,positive,explicit,83,5,5,0.9026768068261672,1.0,0.9026768068261672,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,Chicken is good for me,I am happy with the chicken I eat,positive,implicit,70,21,21,0.6598556743534089,1.0,0.6598556743534089,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,Chicken is good for me,I mostly eat chicken,positive,explicit,80,21,21,0.6598556743534089,1.0,0.6598556743534089,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,Chicken is good for me,I enjoy chicken's versatility and flavors,positive,explicit,60,21,21,0.6598556743534089,1.0,0.6598556743534089,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,I am happy with the chicken I eat,I mostly eat chicken,positive,explicit,85,21,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,I am happy with the chicken I eat,I enjoy chicken's versatility and flavors,positive,implicit,55,21,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,I am happy with the chicken I eat,Non-meat options are not reasonably priced,positive,explicit,40,21,0,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,I eat meat regularly,I mostly eat chicken,positive,explicit,90,18,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,I eat meat regularly,Most close contacts also eat meat,positive,explicit,70,18,16,1.0,0.6245007925954178,1.0,0.6245007925954178
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,I eat meat regularly,Non-meat options are not reasonably priced,positive,explicit,35,18,0,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,I eat meat regularly,I am happy with the chicken I eat,positive,explicit,65,18,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,I eat meat regularly,Chicken is good for me,positive,implicit,60,18,21,1.0,0.6598556743534089,1.0,0.6598556743534089
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,I enjoy chicken's versatility and flavors,I mostly eat chicken,positive,explicit,85,21,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,I mostly eat chicken,Non-meat options are not reasonably priced,positive,explicit,30,21,0,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2e7d088561cde19d,2,I mostly eat chicken,Most close contacts also eat meat,positive,explicit,70,21,16,1.0,0.6245007925954178,1.0,0.6245007925954178
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,df3aa70f59b84ff1,2,I am a vegan,I avoid eating animal products,positive,explicit,100,4,-1,1.0,0.0641047980011469,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,df3aa70f59b84ff1,2,I am a vegan,I love animals,positive,explicit,100,4,5,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,df3aa70f59b84ff1,2,I am a vegan,I want to maintain good health,positive,explicit,80,4,8,1.0,0.2043055384239723,1.0,0.2043055384239723
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,df3aa70f59b84ff1,2,I am a vegan,My family supports my vegan lifestyle,positive,explicit,80,4,4,1.0,0.6242520042751363,1.0,0.6242520042751363
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,df3aa70f59b84ff1,2,I avoid eating animal products,I love animals,positive,explicit,100,-1,5,0.0641047980011469,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,df3aa70f59b84ff1,2,I avoid eating animal products,I want to maintain good health,positive,explicit,80,-1,8,0.0641047980011469,0.2043055384239723,,0.2043055384239723
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,df3aa70f59b84ff1,2,I want to maintain good health,I love animals,positive,implicit,60,8,5,0.2043055384239723,1.0,0.2043055384239723,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,df3aa70f59b84ff1,2,I am a vegan,Meat-eating is a long-standing habit for others,negative,explicit,70,4,-1,1.0,0.0457876445187939,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,df3aa70f59b84ff1,2,I avoid eating animal products,Meat-eating is a long-standing habit for others,negative,explicit,70,-1,-1,0.0641047980011469,0.0457876445187939,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I am concerned about kidney health,I am eating less beef and pork,positive,explicit,90,6,7,1.0,0.413846877986257,1.0,0.413846877986257
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I am concerned about kidney health,I aim for a healthier diet,positive,implicit,70,6,8,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I am concerned about kidney health,I prefer lean meats like chicken,positive,explicit,85,6,-1,1.0,0.0890852645054377,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I am concerned about kidney health,I want to lose weight,positive,implicit,60,6,8,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I am eating less beef and pork,I aim for a healthier diet,positive,explicit,85,7,8,0.413846877986257,1.0,0.413846877986257,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I am eating less beef and pork,I have high blood pressure,positive,explicit,90,7,-1,0.413846877986257,0.0779060846636993,0.413846877986257,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I am eating less beef and pork,I have seen excellent results reducing meat,positive,explicit,95,7,7,0.413846877986257,1.0,0.413846877986257,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I am eating less beef and pork,I prefer lean meats like chicken,positive,explicit,90,7,-1,0.413846877986257,0.0890852645054377,0.413846877986257,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I am eating less beef and pork,I want to lose weight,positive,explicit,85,7,8,0.413846877986257,1.0,0.413846877986257,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I aim for a healthier diet,I have seen excellent results reducing meat,positive,explicit,70,8,7,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I aim for a healthier diet,I prefer lean meats like chicken,positive,explicit,80,8,-1,1.0,0.0890852645054377,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I aim for a healthier diet,I want to lose weight,positive,explicit,85,8,8,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I have high blood pressure,I aim for a healthier diet,positive,explicit,80,-1,8,0.0779060846636993,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I have high blood pressure,I prefer lean meats like chicken,positive,explicit,80,-1,-1,0.0779060846636993,0.0890852645054377,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I have high blood pressure,I want to lose weight,positive,implicit,65,-1,8,0.0779060846636993,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I have seen excellent results reducing meat,I prefer lean meats like chicken,positive,explicit,80,7,-1,1.0,0.0890852645054377,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I have seen excellent results reducing meat,I want to lose weight,positive,explicit,90,7,8,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I prefer lean meats like chicken,I want to lose weight,positive,explicit,80,-1,8,0.0890852645054377,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,I have seen excellent results reducing meat,I have high blood pressure,positive,implicit,60,7,-1,1.0,0.0779060846636993,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,337e9146d26fc3eb,2,My family eats whatever I cook,My family values eating in moderation,positive,implicit,40,1,1,0.2914552556935429,0.2625235810897384,0.2914552556935429,0.2625235810897384
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I avoid greasy foods,I choose lean cuts of beef,positive,explicit,80,-1,-1,0.1457675091938983,0.0857095729119871,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I avoid greasy foods,I eat chicken and turkey often,positive,implicit,65,-1,3,0.1457675091938983,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I avoid greasy foods,I enjoy vegetable-based meals,positive,explicit,75,-1,-1,0.1457675091938983,0.0300981952031306,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I avoid greasy foods,I want to avoid saturated fat,positive,implicit,80,-1,-1,0.1457675091938983,0.13548745040278,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I eat chicken and turkey often,I want to avoid saturated fat,positive,explicit,90,3,-1,1.0,0.13548745040278,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I choose lean cuts of beef,I want to avoid saturated fat,positive,explicit,90,-1,-1,0.0857095729119871,0.13548745040278,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I eat chicken and turkey often,Weight Watchers favors chicken and turkey,positive,explicit,60,3,3,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I eat some kind of meat daily,I enjoy vegetable-based meals,negative,implicit,45,17,-1,1.0,0.0300981952031306,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I find vegetable dishes hard to cook for one,I enjoy vegetable-based meals,negative,explicit,85,-1,-1,0.0317622123367051,0.0300981952031306,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I find vegetable dishes hard to cook for one,My husband dislikes vegetable dishes,positive,explicit,90,-1,-1,0.0317622123367051,0.034988871661608,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I choose lean cuts of beef,My husband's heart surgery affected me,positive,explicit,85,-1,6,0.0857095729119871,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I want to avoid saturated fat,My husband's heart surgery affected me,positive,explicit,95,-1,6,0.13548745040278,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c0ac91fae56c6ec3,2,I eat chicken and turkey often,I eat some kind of meat daily,positive,explicit,85,3,17,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,aa0f860caa6662ef,2,I believe meat is important for health,I try to eat meat every day,positive,explicit,90,11,17,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,aa0f860caa6662ef,2,I believe meat is important for health,I want to get enough protein,positive,explicit,90,11,10,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,aa0f860caa6662ef,2,I have read articles supporting meat consumption,I believe meat is important for health,positive,explicit,80,-1,11,0.2240259668458076,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,aa0f860caa6662ef,2,I have read articles supporting meat consumption,I try to eat meat every day,positive,implicit,60,-1,17,0.2240259668458076,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,aa0f860caa6662ef,2,I have read articles supporting meat consumption,I want to get enough protein,positive,implicit,60,-1,10,0.2240259668458076,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,aa0f860caa6662ef,2,I try to eat meat every day,I want to get enough protein,positive,explicit,90,17,10,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,aa0f860caa6662ef,2,I try to eat meat every day,I try to eat more lean meats,positive,explicit,70,17,22,1.0,0.5563825288850023,1.0,0.5563825288850023
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,aa0f860caa6662ef,2,I try to eat more lean meats,I believe meat is important for health,positive,explicit,80,22,11,0.5563825288850023,1.0,0.5563825288850023,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,aa0f860caa6662ef,2,I try to eat more lean meats,I want to get enough protein,positive,implicit,60,22,10,0.5563825288850023,1.0,0.5563825288850023,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,aa0f860caa6662ef,2,Most people I know enjoy eating meat,I try to eat meat every day,positive,implicit,40,27,17,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I avoid eating veal,I compartmentalize ethical concerns when eating meat,positive,explicit,85,-1,0,0.0562647756241695,0.0663344525892637,,0.0452536772129314
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I avoid eating veal,I feel guilt about animals suffering,positive,explicit,90,-1,5,0.0562647756241695,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I avoid eating veal,I have empathy for animals,positive,explicit,70,-1,5,0.0562647756241695,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I compartmentalize ethical concerns when eating meat,I feel guilt about animals suffering,negative,explicit,85,0,5,0.0663344525892637,1.0,0.0452536772129314,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I compartmentalize ethical concerns when eating meat,I have empathy for animals,negative,explicit,75,0,5,0.0663344525892637,1.0,0.0452536772129314,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I eat meat if I crave it,I enjoy familiar comforting foods,positive,explicit,95,22,-1,1.0,0.0729128069660928,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I eat meat if I crave it,I compartmentalize ethical concerns when eating meat,positive,explicit,85,22,0,1.0,0.0663344525892637,1.0,0.0452536772129314
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I eat meat if I crave it,I feel guilt about animals suffering,negative,explicit,80,22,5,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I eat meat if I crave it,I have empathy for animals,negative,implicit,70,22,5,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I enjoy familiar comforting foods,I compartmentalize ethical concerns when eating meat,positive,implicit,65,-1,0,0.0729128069660928,0.0663344525892637,,0.0452536772129314
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I enjoy familiar comforting foods,I feel guilt about animals suffering,negative,implicit,65,-1,5,0.0729128069660928,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I enjoy familiar comforting foods,I have empathy for animals,negative,implicit,60,-1,5,0.0729128069660928,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,2,I feel guilt about animals suffering,I have empathy for animals,positive,explicit,100,5,5,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I am concerned about environmental impact,I am motivated by health reasons,positive,explicit,80,13,6,1.0,0.0353917116677297,1.0,0.0353917116677297
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I am concerned about environmental impact,I include more plant-based meals,positive,explicit,85,13,-1,1.0,0.0210278565106688,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I am concerned about environmental impact,We include more plant-based dishes at gatherings,positive,implicit,70,13,-1,1.0,0.0217341186780583,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I am concerned about environmental impact,Social contacts are motivated by environmental concerns,positive,explicit,90,13,13,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I am motivated by health reasons,I include more plant-based meals,positive,explicit,90,6,-1,0.0353917116677297,0.0210278565106688,0.0353917116677297,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I am motivated by health reasons,We include more plant-based dishes at gatherings,positive,implicit,65,6,-1,0.0353917116677297,0.0217341186780583,0.0353917116677297,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I am motivated by health reasons,Social contacts are motivated by health,positive,explicit,90,6,16,0.0353917116677297,0.5128118044589811,0.0353917116677297,0.5128118044589811
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I include more plant-based meals,I eat meat a few times a week,positive,explicit,60,-1,15,0.0210278565106688,0.4232850865232168,,0.4232850865232168
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I include more plant-based meals,We include more plant-based dishes at gatherings,positive,explicit,90,-1,-1,0.0210278565106688,0.0217341186780583,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I include more plant-based meals,Social contacts are eating less meat,positive,implicit,65,-1,16,0.0210278565106688,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I include more plant-based meals,Social contacts are influenced by animal welfare,positive,implicit,40,-1,-1,0.0210278565106688,0.239403533418767,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I include more plant-based meals,Social contacts are motivated by environmental concerns,positive,implicit,60,-1,13,0.0210278565106688,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,I include more plant-based meals,Social contacts are motivated by health,positive,implicit,60,-1,16,0.0210278565106688,0.5128118044589811,,0.5128118044589811
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,Social contacts are eating less meat,We include more plant-based dishes at gatherings,positive,explicit,90,16,-1,1.0,0.0217341186780583,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,Social contacts are eating less meat,Social contacts are influenced by animal welfare,positive,explicit,70,16,-1,1.0,0.239403533418767,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,Social contacts are eating less meat,Social contacts are motivated by environmental concerns,positive,explicit,70,16,13,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,Social contacts are eating less meat,Social contacts are motivated by health,positive,explicit,70,16,16,1.0,0.5128118044589811,1.0,0.5128118044589811
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,Social contacts are influenced by animal welfare,We include more plant-based dishes at gatherings,positive,implicit,40,-1,-1,0.239403533418767,0.0217341186780583,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,Social contacts are motivated by environmental concerns,We include more plant-based dishes at gatherings,positive,implicit,60,13,-1,1.0,0.0217341186780583,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,7142ee58205c21de,2,Social contacts are motivated by health,We include more plant-based dishes at gatherings,positive,implicit,60,16,-1,0.5128118044589811,0.0217341186780583,0.5128118044589811,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I eat meat at least twice daily,I enjoy eating different kinds of meat,positive,implicit,75,15,-1,1.0,0.0311472027366291,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I eat meat at least twice daily,I like the taste of meat,positive,implicit,60,15,24,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I eat meat at least twice daily,Meat fills me up,positive,implicit,65,15,20,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I eat meat at least twice daily,Meat is high in protein,positive,implicit,60,15,14,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I enjoy eating different kinds of meat,I like the taste of meat,positive,explicit,80,-1,24,0.0311472027366291,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I enjoy eating different kinds of meat,Meat fills me up,positive,implicit,40,-1,20,0.0311472027366291,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I enjoy eating different kinds of meat,Meat is high in protein,positive,implicit,35,-1,14,0.0311472027366291,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I have diabetes concerns,I tried to avoid meat for diabetes,positive,explicit,95,6,7,1.0,0.5971307338950782,1.0,0.5971307338950782
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I have diabetes concerns,It is difficult for me to avoid meat,positive,explicit,45,6,7,1.0,0.366590422795631,1.0,0.366590422795631
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I like the taste of meat,It is difficult for me to avoid meat,positive,implicit,80,24,7,1.0,0.366590422795631,1.0,0.366590422795631
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I eat meat at least twice daily,It is difficult for me to avoid meat,positive,explicit,75,15,7,1.0,0.366590422795631,1.0,0.366590422795631
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I tried to avoid meat for diabetes,It is difficult for me to avoid meat,positive,explicit,95,7,7,0.5971307338950782,0.366590422795631,0.5971307338950782,0.366590422795631
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,Eating meat is a family tradition,My family eats meat with me,positive,explicit,90,1,1,0.0463604275323307,1.0,0.0347285901022929,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I eat meat at least twice daily,Eating meat is a family tradition,positive,implicit,70,15,1,1.0,0.0463604275323307,1.0,0.0347285901022929
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I eat meat at least twice daily,My family eats meat with me,positive,explicit,90,15,1,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,Eating meat is a family tradition,I enjoy eating different kinds of meat,positive,implicit,60,1,-1,0.0463604275323307,0.0311472027366291,0.0347285901022929,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,Eating meat is a family tradition,It is difficult for me to avoid meat,positive,implicit,60,1,7,0.0463604275323307,0.366590422795631,0.0347285901022929,0.366590422795631
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I have diabetes concerns,I eat meat at least twice daily,negative,implicit,40,6,15,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I have diabetes concerns,I like the taste of meat,negative,implicit,30,6,24,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I have diabetes concerns,Meat fills me up,negative,implicit,25,6,20,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I have diabetes concerns,Eating meat is a family tradition,negative,implicit,40,6,1,1.0,0.0463604275323307,1.0,0.0347285901022929
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8b73e21092f24bd1,2,I tried to avoid meat for diabetes,Eating meat is a family tradition,negative,explicit,50,7,1,0.5971307338950782,0.0463604275323307,0.5971307338950782,0.0347285901022929
